,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
25069,0,tcp,http,SF,200,5208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.3234186144631905,79,255,1.0,0.0,0.01646837228926381,0.05940511686779143,0.0,0.00646837228926381,0.0,0.0
25070,0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,235,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
25071,0,tcp,smtp,SF,791,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,217,188,0.8310680461936345,0.02,0.006383505774204318,0.006383505774204318,0.0,0.0,0.0,0.003616494225795682
25072,0,tcp,http,SF,163,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6050730194194006,14,255,1.0,0.0,0.07842873888625268,0.03921436944312634,0.0,0.0,0.0,0.0
25073,0,udp,private,SF,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.9215807751048201,0.0,0.0,0.0,0.0,0.0
25074,0,tcp,http,SF,297,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,15,0.0,0.0,0.0,0.0,1.0,0.0,0.18229971476152826,255,255,1.0,0.0,0.0004052781704458816,0.0,0.0,0.0,0.0,0.0
25075,0,tcp,http,SF,244,5164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1095202481830588,47,255,1.0,0.0,0.02,0.03564574974043697,0.00435425025956303,0.0,0.0,0.0
25076,0,tcp,http,SF,473,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08352608632546578,0.06,0.0,0.0,0.0,0.0
25077,0,tcp,http,SF,207,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178,178,1.0,0.0,0.008054649668315159,0.0,0.0,0.0,0.0,0.0
25078,0,tcp,http,SF,224,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,119,1.0,0.0,0.8797699333013316,0.02717791442977125,0.0,0.0035889572148856234,0.0,0.0
25079,43,tcp,http,SF,335,1517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09970066095540457,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25080,0,tcp,http,SF,239,1559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.05095337207252228,21,251,1.0,0.0,0.04727905315321747,0.036360473423391264,0.0,0.0,0.0,0.0
25081,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,249,0.9760717254043769,0.005982068648905756,0.0,0.0,0.0,0.0,0.0,0.0
25082,0,tcp,http,SF,285,790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25083,0,tcp,http,SF,206,2406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,255,1.0,0.0,0.026921258747256326,0.033842517494512656,0.0,0.0,0.0,0.0
25084,23,tcp,smtp,SF,1043,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.4772000794179613,80,165,0.8686320047650776,0.04477200079417962,0.01,0.01,0.0,0.0,0.0,0.004772000794179613
25085,0,tcp,http,SF,229,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,29,0.0,0.0,0.0,0.0,1.0,0.0,0.14930630283706559,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,42909,tcp,smtp,SF,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.9812415974554621,0.32380972716030254,0.0,0.0,1.0,0.0,0.9812415974554621,50,192,0.7893077105496135,0.06056275207633613,0.02,0.01300134440712608,0.03924966389821848,0.00981241597455462,0.0,0.00981241597455462
25087,0,udp,private,SF,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.9627004430564079,0.0,0.0,0.0,0.0,0.0
25088,0,tcp,http,SF,224,413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.02380826057535046,188,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
25089,0,tcp,http,SF,253,2502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.5977762651528876,14,27,1.0,0.0,0.20933287954586627,0.012066712045413371,0.0,0.0,0.0,0.0
25090,0,tcp,http,SF,228,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.0,0.19123564301755525,180,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
25091,0,tcp,http,SF,299,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,15,0.0,0.0,0.0,0.0,1.0,0.0,0.14766187621786112,4,253,1.0,0.0,0.26818343323748617,0.058225415854759266,0.0,0.0,0.0,0.0
25092,0,tcp,http,SF,328,629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,16,0.0,0.0,0.0,0.0,1.0,0.0,0.1106630313661541,121,255,1.0,0.0,0.01,0.031556161438974314,0.0007780807194871578,0.0,0.0,0.0
25093,0,tcp,http,SF,318,1033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25094,0,tcp,http,SF,308,3830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,253,1.0,0.0,0.1038907914037111,0.036084837276543914,0.0,0.0,0.0,0.0
25095,0,tcp,http,SF,310,12742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,0.027849368918821907,0.027849368918821907,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25096,0,tcp,smtp,SF,19811,487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25097,0,tcp,http,SF,357,2818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2869369900311246,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25098,0,tcp,http,SF,344,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,255,1.0,0.0,0.013261078525125735,0.05347784294974853,0.0,0.0,0.0,0.0
25099,0,tcp,http,SF,247,6875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,20,0.0,0.0,0.0,0.0,1.0,0.0,0.09290840405120208,62,255,1.0,0.0,0.02,0.047872521215360626,0.0,0.0,0.0,0.0
25100,11605,tcp,telnet,SF,695,3378,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.34979606180759193,0.34979606180759193,1.0,0.0,0.0,34,14,0.41251019690962043,0.06748980309037961,0.03049388185422776,0.0,0.01300407876384816,0.03901223629154448,0.11543270039650534,0.3078205343906809
25101,0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,6,0.0,0.0,0.0,0.0,0.04275006985196829,0.7718737775905549,0.0,255,6,0.022750069851968292,0.8656241268503964,1.0,0.0,0.0,0.0,0.0,0.0
25102,0,tcp,smtp,SF,102,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.23307281189083495,85,62,0.7323307281189083,0.08233072811890835,0.01,0.0,0.0,0.0,0.0,0.0
25103,0,tcp,http,SF,206,1912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.05181813074428884,61,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
25104,0,tcp,http,SF,324,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0944442517407889,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25105,0,tcp,http,SF,385,10091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.44812415118026383,7,255,1.0,0.0,0.43447261201717535,0.025460615665235387,0.0,0.0,0.0,0.0
25106,0,udp,domain_u,SF,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0.0,0.0,0.0,0.0,1.0,0.0,0.1475110488993235,56,216,0.6717491074362492,0.038677120523489615,0.6717491074362492,0.01,0.0,0.0,0.19809408471140655,0.0
25107,0,udp,domain_u,SF,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,216,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25108,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0.0,0.0,0.0,0.0,0.052521140618789035,0.7809531301731378,0.0,255,3,0.014173713539596344,0.7233051458416146,0.9958262864604036,0.0,0.0,0.0,0.004173713539596344,0.0
25109,0,tcp,http,SF,299,1226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,12,0.0,0.0,0.0,0.0,1.0,0.0,0.24941163980508588,88,255,1.0,0.0,0.01,0.010045258476531857,0.0,0.0,0.0,0.0
25110,0,tcp,http,SF,224,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,20,0.0,0.0,0.0,0.0,1.0,0.0,0.18646058903463403,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25111,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0.0,0.0,0.0,0.0,1.0,0.0,0.16765793625922798,200,199,0.9955696545577378,0.002215172721131058,0.01,0.0,0.0,0.0,0.0,0.0
25112,0,udp,private,SF,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5280810049516566,0.9438379900966869,0.0,38,6,0.17494541910870182,0.08336972059419878,0.17494541910870182,0.0,0.0,0.0,0.07550703920773495,0.0
25113,0,tcp,http,SF,196,2390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,30,0.0,0.0,0.0,0.0,1.0,0.0,0.09789473656567531,69,255,1.0,0.0,0.012556390937953615,0.04255639093795362,0.0,0.0,0.0,0.0
25114,2,tcp,smtp,SF,795,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23,165,0.6412625529096578,0.12748072840994779,0.05637818244997099,0.014724363510005802,0.0,0.004724363510005801,0.02834618106003481,0.023621817550029008
25115,0,tcp,http,SF,202,5430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.017159636706519,20,254,1.0,0.0,0.0517159636706519,0.0268638546826076,0.0,0.0,0.0,0.0
25116,0,tcp,http,SF,305,1069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,17,0.0,0.0,0.0,0.0,1.0,0.0,0.1334443642325184,247,254,0.9966508051096402,0.00334919489035977,0.008325402554820116,0.008325402554820116,0.0,0.0,0.0,0.0
25117,0,tcp,smtp,SF,1446,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.4625935471051531,175,157,0.5892518709421031,0.03,0.01,0.01,0.004625935471051531,0.004625935471051531,0.0,0.0
25118,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01933464057661283,0.0,0.0,0.0,0.0,0.0
25119,0,tcp,http,SF,293,7337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.1580601451441913,32,254,1.0,0.0,0.04706433155451786,0.03365664247596811,0.0,0.0,0.0,0.0
25120,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,228,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0
25121,0,tcp,http,SF,324,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.46843504539601677,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25122,0,tcp,http,SF,172,9700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03587020225822117,0.058097348306334125,0.0,0.0,0.0,0.0
25123,0,tcp,http,SF,336,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.09480125318968902,255,228,0.8989602506379378,0.02,0.0,0.0,0.0,0.0,0.039480125318968905,0.0
25124,0,tcp,http,SF,250,8625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25125,0,udp,private,SF,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
25126,0,tcp,http,SF,219,11985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122,250,1.0,0.0,0.015300624550517325,0.020601249101034648,0.0,0.0,0.0,0.0
25127,0,tcp,http,SF,185,3020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.6009853468585326,0.0440394138743413,0.0,0.0,0.0,0.0
25128,0,tcp,http,SF,309,818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,32,0.0,0.0,0.0,0.0,1.0,0.0,0.16892907546083338,47,255,1.0,0.0,0.02,0.014107092453916663,0.0,0.0,0.0,0.0
25129,0,tcp,http,SF,213,656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25130,0,tcp,http,SF,323,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108,254,1.0,0.0,0.01,0.021049433960001668,0.0,0.0,0.0,0.0
25131,0,udp,private,SF,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0.0,0.0,0.0,0.0,0.8089078913751929,0.15880545184817293,0.0,255,21,0.08119454815182706,0.4602730271562018,0.5982593975357694,0.0,0.0014675753080288251,0.0,0.3688054518481729,0.0
25132,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0032645342186860913,0.0,0.0,0.0,0.0,0.0
25133,0,tcp,http,SF,298,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23412085237906025,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25134,0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0072313003050798776,0.0,0.0,0.0,0.0,0.0
25135,0,tcp,http,SF,241,2539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.034547297761483076,61,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
25136,0,udp,domain_u,SF,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,197,0.0,0.0,0.0,0.0,0.9906917592500989,0.009308240749901142,0.0,255,254,1.0,0.009308240749901142,0.01,0.0,0.0,0.0,0.0,0.0
25137,0,tcp,http,SF,226,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25138,0,tcp,http,SF,326,3609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,37,0.0,0.0,0.0,0.0,1.0,0.0,0.11970903074505933,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25139,0,tcp,http,SF,223,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.12391708687519878,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25140,0,tcp,http,SF,334,2377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25141,0,tcp,http,SF,206,7211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.06490082092711963,26,253,1.0,0.0,0.03519206567416957,0.052211901488745646,0.0,0.0,0.0,0.0
25142,0,tcp,http,SF,304,1074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0002958762802409431,41,40,0.9500821878556225,0.049917812144377516,0.020164375711244967,0.0001150629978714779,0.0,0.0,0.0,0.0
25143,0,tcp,ftp_data,SF,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.6649906833565824,0.21079237901158862,0.0,85,6,0.06494340149917224,0.1630376857578637,0.3359621745140719,0.0,0.0,0.0,0.0,0.0
25144,0,udp,domain_u,SF,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,152,0.0,0.0,0.0,0.0,1.0,0.0,0.008584770380818531,255,254,1.0,0.004292385190409266,0.0057076148095907345,0.0,0.0,0.0,0.0,0.0
25145,0,tcp,http,SF,218,2302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.07298131988482685,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25146,0,tcp,smtp,SF,750,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.862076142576597,24,21,0.8565529442380215,0.1434470557619785,0.04413771572270209,0.0,0.0,0.0,0.0,0.0
25147,0,tcp,http,SF,205,2912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.008432422876493356,41,255,1.0,0.0,0.02210810571912334,0.047891894280876667,0.0,0.0,0.0,0.0
25148,0,tcp,http,SF,291,3396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,239,1.0,0.0,0.05,0.021076468812674512,0.0,0.0,0.0,0.0
25149,0,tcp,http,SF,298,4882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,57,0.0,0.0,0.0,0.0,1.0,0.0,0.03590855448746352,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,0,tcp,http,SF,191,7393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.07904677196106207,72,255,1.0,0.0,0.02406964910860815,0.02,0.0,0.0,0.0,0.0
25151,0,tcp,http,SF,188,474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,32,0.0,0.024666843377310316,0.0,0.0,1.0,0.0,0.08222281125770106,115,255,1.0,0.0,0.01,0.03355543774845979,0.0,0.0,0.0,0.0
25152,0,tcp,http,SF,309,9089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146,255,1.0,0.0,0.01,0.012471513441177938,0.0,0.002471513441177937,0.0,0.0
25153,0,tcp,http,SF,277,18050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,14,0.0,0.0,0.0,0.0,1.0,0.0,0.16527169435313804,33,253,1.0,0.0,0.03267140812668169,0.04068563250672676,0.0,0.0,0.0,0.0
25154,0,tcp,http,SF,299,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.438096239134778,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25155,0,tcp,http,SF,304,1066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,20,0.0,0.0,0.0,0.0,1.0,0.0,0.12663292396270873,248,255,1.0,0.0,0.007227846006215212,0.007227846006215212,0.0,0.0,0.0,0.0
25156,0,tcp,http,SF,271,1817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
25157,0,tcp,http,SF,231,1577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.19727298319470699,3,255,1.0,0.0,0.33,0.018833118650509267,0.0,0.0,0.0,0.0
25158,0,tcp,http,SF,227,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,29,0.0,0.0,0.0,0.0,1.0,0.0,0.04846080306271093,187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
25159,0,tcp,http,SF,209,3666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05327842307644352,4,248,1.0,0.0,0.21851729545482884,0.05,0.0,0.0,0.0,0.0
25160,0,tcp,http,SF,190,7372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,17,0.0,0.0,0.0,0.0,1.0,0.0,0.11853992814200745,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25161,0,tcp,http,SF,306,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,34,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25162,0,tcp,http,SF,336,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.14220019238996226,255,231,0.9084400384779925,0.02,0.0,0.0,0.0,0.0,0.044220019238996225,0.0
25163,0,tcp,http,SF,283,12371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.8077104283072432,7,255,1.0,0.0,0.13531001044651814,0.034689989553481876,0.0,0.0,0.0,0.0
25164,0,tcp,ftp_data,SF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,3,0.01498758033448312,0.030024839331033764,0.01498758033448312,0.0,0.6519597445500157,0.0,0.25310235377756873,0.0
25165,0,tcp,ftp_data,SF,15307,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.44929547014386817,119,70,0.36847387897480366,0.05,0.29453067375900144,0.028356817661871057,0.0,0.0,0.0,0.000821591169064469
25166,0,tcp,http,SF,201,3496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,13,0.0,0.0,0.0,0.0,1.0,0.0,0.17839420850168416,3,255,1.0,0.0,0.33,0.03891971042508421,0.0,0.0,0.0,0.0
25167,0,tcp,http,SF,298,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.22253537486783526,255,224,0.88,0.02,0.0,0.0,0.0,0.0,0.07,0.0
25168,0,tcp,http,SF,227,12261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.39254955087658994,232,255,1.0,0.0,0.002497392059126845,0.00998956823650738,0.0,0.0,0.0,0.0
25169,0,tcp,smtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.007254933264929217,0.9637253336753538,0.0,0.0,0.10156906570900906,0.0,0.8956858675559202,1.0
25170,0,tcp,http,SF,272,3599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105,231,1.0,0.0,0.01,0.027506720514325664,0.0,0.0,0.0,0.0
25171,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.009188357755362855,0.0,0.0,0.0,0.0,0.0,0.0
25172,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22261012395517693,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
25173,0,tcp,http,SF,312,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.17480874726472145,33,255,1.0,0.0,0.03,0.024781828439859058,0.0,0.0,0.0,0.0
25174,0,tcp,http,SF,296,4462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,21,0.0,0.0,0.0,0.0,1.0,0.0,0.04805597601302768,95,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
